run_id,timestamp_iso,dex,integration_kind,docs_url,chain_id,chain_name,direction,token_in_symbol,token_in_address,decimals_in,token_out_symbol,token_out_address,decimals_out,amount_in_tokens,amount_in_usd,amount_out_tokens,amount_out_usd,mid_price_out_per_in,effective_price_in_per_out,effective_price_usd_per_out,price_impact_bps,fee_bps,gas_estimate,gas_price,gas_cost_native,native_usd,gas_cost_usd,route_summary,sdk_or_api_version,quote_latency_ms,success,failure_reason
2025-10-02T16:48:57.571Z__56tz2c,2025-10-02T16:48:57.571Z,Hypertrade Aggregator,aggregator_http,https://core.ht.xyz/api/v1/trade/getSwapInfo,999,HyperEVM,USDC->HYPE,USDC,0xb88339CB7199b77E23DB6E890353E22632Ba630f,6,WHYPE,0x5555555555555555555555555555555555555555,18,1.0,1,0.0203142131,0.9996109301207914,0.0203142131,49.226617594161205,49.226617594161205,0,100,,,,,,0xb883…630f -> 0xb8ce…5ebb via ramses-v3 (100%) | 0xb8ce…5ebb -> 0x5555…5555 via gliquid (100%),hypertrade-api@v1,3491.859445,1,
2025-10-02T16:48:57.571Z__56tz2c,2025-10-02T16:48:57.571Z,gliquid,dex_via_hypertrade,https://gliquid.xyz,999,HyperEVM,USDC->HYPE,USDC,0xb88339CB7199b77E23DB6E890353E22632Ba630f,6,WHYPE,0x5555555555555555555555555555555555555555,18,1,1,0.0203142131,,0.0203142131,49.226617594161205,49.226617594161205,0,0,,,,,,gliquid pool 0xd391259888fe4599e8011eea5e27b93a9dc74920,hypertrade-api@v1,3491.859445,1,
2025-10-02T16:48:57.571Z__56tz2c,2025-10-02T16:48:57.571Z,Hypertrade Aggregator,aggregator_http,https://core.ht.xyz/api/v1/trade/getSwapInfo,999,HyperEVM,HYPE->USDC,WHYPE,0x5555555555555555555555555555555555555555,18,USDC,0xb88339CB7199b77E23DB6E890353E22632Ba630f,6,2.032211982470545881,100,99.998262,99.998262,49.2066097742583,0.02032247302928671,1.0000173803020698,0,100,,,,,,0x5555…5555 -> 0xb883…630f via prjx-v3 (100%),hypertrade-api@v1,3916.295741,1,
2025-10-02T16:48:57.571Z__56tz2c,2025-10-02T16:48:57.571Z,prjx-v3,dex_via_hypertrade,,999,HyperEVM,HYPE->USDC,WHYPE,0x5555555555555555555555555555555555555555,18,USDC,0xb88339CB7199b77E23DB6E890353E22632Ba630f,6,2.032211982470546,100,99.998262,,49.2066097742583,0.02032247302928671,1.0000173803020698,0,500,,,,,,prjx-v3 pool 0x6c9a33e3b592c0d65b3ba59355d5be0d38259285,hypertrade-api@v1,3916.295741,1,
2025-10-02T16:48:57.571Z__56tz2c,2025-10-02T16:48:57.571Z,Hypertrade Aggregator,aggregator_http,https://core.ht.xyz/api/v1/trade/getSwapInfo,999,HyperEVM,USDC->HYPE,USDC,0xb88339CB7199b77E23DB6E890353E22632Ba630f,6,WHYPE,0x5555555555555555555555555555555555555555,18,10.0,10,0.2031243123,9.99523248815132,0.02031243123,49.23093590702584,49.23093590702584,0,100,,,,,,0xb883…630f -> 0xb8ce…5ebb via kittenswap_algebra (100%) | 0xb8ce…5ebb -> 0x5555…5555 via gliquid (100%),hypertrade-api@v1,4201.700177,1,
2025-10-02T16:48:57.571Z__56tz2c,2025-10-02T16:48:57.571Z,gliquid,dex_via_hypertrade,https://gliquid.xyz,999,HyperEVM,USDC->HYPE,USDC,0xb88339CB7199b77E23DB6E890353E22632Ba630f,6,WHYPE,0x5555555555555555555555555555555555555555,18,10,10,0.2031243123,,0.02031243123,49.23093590702584,49.23093590702584,0,0,,,,,,gliquid pool 0xd391259888fe4599e8011eea5e27b93a9dc74920,hypertrade-api@v1,4201.700177,1,
2025-10-02T16:48:57.571Z__56tz2c,2025-10-02T16:48:57.571Z,Hypertrade Aggregator,aggregator_http,https://core.ht.xyz/api/v1/trade/getSwapInfo,999,HyperEVM,USDC->HYPE,USDC,0xb88339CB7199b77E23DB6E890353E22632Ba630f,6,WHYPE,0x5555555555555555555555555555555555555555,18,1000.0,1000,20.307748682,999.2928324983111,0.020307748682,49.24228754546097,49.24228754546097,0,100,,,,,,0xb883…630f -> 0xb8ce…5ebb via hyperswap-v3 (50%) + hybraswap-v3 (50%) | 0xb8ce…5ebb -> 0x5555…5555 via gliquid (100%),hypertrade-api@v1,4508.819823000001,1,
2025-10-02T16:48:57.571Z__56tz2c,2025-10-02T16:48:57.571Z,gliquid,dex_via_hypertrade,https://gliquid.xyz,999,HyperEVM,USDC->HYPE,USDC,0xb88339CB7199b77E23DB6E890353E22632Ba630f,6,WHYPE,0x5555555555555555555555555555555555555555,18,1000,1000,20.307748682,,0.020307748682,49.24228754546097,49.24228754546097,0,0,,,,,,gliquid pool 0xd391259888fe4599e8011eea5e27b93a9dc74920,hypertrade-api@v1,4508.819823000001,1,
2025-10-02T16:48:57.571Z__56tz2c,2025-10-02T16:48:57.571Z,Hypertrade Aggregator,aggregator_http,https://core.ht.xyz/api/v1/trade/getSwapInfo,999,HyperEVM,HYPE->USDC,WHYPE,0x5555555555555555555555555555555555555555,18,USDC,0xb88339CB7199b77E23DB6E890353E22632Ba630f,6,0.020322119824705458,1,1.000316,1.000316,49.22301455894001,0.020315700063485397,0.9996840998244555,0,100,,,,,,0x5555…5555 -> 0xb883…630f via hybraswap-v3 (100%),hypertrade-api@v1,4698.368630999999,1,
2025-10-02T16:48:57.571Z__56tz2c,2025-10-02T16:48:57.571Z,hybraswap-v3,dex_via_hypertrade,,999,HyperEVM,HYPE->USDC,WHYPE,0x5555555555555555555555555555555555555555,18,USDC,0xb88339CB7199b77E23DB6E890353E22632Ba630f,6,0.020322119824705456,1,1.000316,,49.22301455894001,0.020315700063485397,0.9996840998244555,0,2500,,,,,,hybraswap-v3 pool 0xdae8900c829338f910527c444c2e41e61d4dfb19,hypertrade-api@v1,4698.368630999999,1,
